case,policy,refinement,repetition,pass,points,attempts,rejects,solves,doubling,voltage_error,current_error,voltage_limit,current_limit,seconds
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,6,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.000339916
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,7,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00034671799999999998
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,8,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00033862299999999997
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,9,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00035774899999999998
rc_a0.0001_t9.9999999999999995e-07_b400,1,0,10,0,125,138,14,652,44,2.6962793469979558e-07,0,2.1999999999999998e-07,0,0.00036854999999999999
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,0,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0039628229999999999
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,1,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0040021670000000001
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,2,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.004005303
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,3,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.003990324
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,4,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.004114922
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,5,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0040059939999999997
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,6,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.004002518
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,7,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.003972461
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,8,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0040113040000000003
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,9,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0039880899999999997
rc_a0.0001_t9.9999999999999995e-07_b400,1,1,10,1,2564,2564,1,7130,102,1.2939741978474219e-07,0,2.1999999999999998e-07,0,0.0039943419999999997
rc_a1_t1.0000000000000001e-09_b0,0,0,0,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.001265122
rc_a1_t1.0000000000000001e-09_b0,0,0,1,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.001252457
rc_a1_t1.0000000000000001e-09_b0,0,0,2,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.0012946069999999999
rc_a1_t1.0000000000000001e-09_b0,0,0,3,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.001253589
rc_a1_t1.0000000000000001e-09_b0,0,0,4,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.0012370479999999999
rc_a1_t1.0000000000000001e-09_b0,0,0,5,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.001281112
rc_a1_t1.0000000000000001e-09_b0,0,0,6,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.00124355
rc_a1_t1.0000000000000001e-09_b0,0,0,7,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.0012353850000000001
rc_a1_t1.0000000000000001e-09_b0,0,0,8,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.001265632
rc_a1_t1.0000000000000001e-09_b0,0,0,9,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.0012569160000000001
rc_a1_t1.0000000000000001e-09_b0,0,0,10,0,256,289,34,2598,289,0.00033018648741056644,0,0.00020020000000000001,0,0.001255744
rc_a1_t1.0000000000000001e-09_b0,0,1,0,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010887818
rc_a1_t1.0000000000000001e-09_b0,0,1,1,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010896664
rc_a1_t1.0000000000000001e-09_b0,0,1,2,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010816973000000001
rc_a1_t1.0000000000000001e-09_b0,0,1,3,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010924588000000001
rc_a1_t1.0000000000000001e-09_b0,0,1,4,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010864314
rc_a1_t1.0000000000000001e-09_b0,0,1,5,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010880252999999999
rc_a1_t1.0000000000000001e-09_b0,0,1,6,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010891075
rc_a1_t1.0000000000000001e-09_b0,0,1,7,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010866037
rc_a1_t1.0000000000000001e-09_b0,0,1,8,1,2590,2603,14,22819,2603,0.0001304019254643185,0,0.00020020000000000001,0,0.010868512
